image,result,label
00527.jpg,-1.10601,1
00529.jpg,-2.30012,0
00531.jpg,-1.81625,1
00533.jpg,-1.22667,1
00535.jpg,1.54136,0
00537.jpg,-2.79505,1
00539.jpg,6.85133,1
00541.jpg,1.44874,1
00543.jpg,-1.83052,1
00545.jpg,-1.16848,1
00547.jpg,0.228633,0
00549.jpg,0.340197,1
00551.jpg,-2.62203,1
00553.jpg,-1.64043,1
00555.jpg,-2.44555,1
00557.jpg,4.62578,1
00559.jpg,9.07998,1
00561.jpg,-2.49237,1
00563.jpg,-1.22719,1
00565.jpg,1.50583,0
00567.jpg,5.10159,0
00569.jpg,3.71222,0
00571.jpg,0.45325,1
00573.jpg,-2.15652,0
00575.jpg,-1.23727,0
00577.jpg,-2.4868,0
00579.jpg,3.23235,1
00581.jpg,-0.0191834,1
00583.jpg,1.1478,1
00585.jpg,5.1742,0
00587.jpg,0.59717,0
00589.jpg,-2.0253,1
00591.jpg,3.83941,1
00593.jpg,0.923597,1
00595.jpg,1.95868,0
00597.jpg,-2.5811,0
00599.jpg,4.19179,1
00601.jpg,-2.13916,0
00603.jpg,-1.92319,1
00605.jpg,-1.26384,0
00607.jpg,-1.79495,0
00609.jpg,0.308354,1
00611.jpg,1.82115,1
00613.jpg,6.20008,1
00615.jpg,2.00034,1
00617.jpg,-1.80473,0
00619.jpg,-2.44796,1
00621.jpg,1.44246,1
00623.jpg,-0.198554,1
00625.jpg,-0.88394,1
00627.jpg,2.40767,0
00629.jpg,-1.83606,0
00631.jpg,-0.40406,1
00633.jpg,-0.728132,1
00635.jpg,5.61444,1
00637.jpg,-0.82862,1
00639.jpg,-0.0589501,1
00641.jpg,-0.0603147,0
00643.jpg,-1.51865,1
00645.jpg,-0.364789,1
00647.jpg,-1.9033,1
00649.jpg,-1.11864,0
00651.jpg,-1.07048,1
00653.jpg,0.0266691,0
00655.jpg,5.67657,1
00657.jpg,0.450452,1
00659.jpg,-1.91986,0
00661.jpg,1.11743,1
00663.jpg,-2.26157,1
00665.jpg,-0.208059,1
00667.jpg,-0.504032,1
00669.jpg,0.0894957,0
00671.jpg,-1.22643,0
00673.jpg,-1.8017,1
00675.jpg,-0.727398,1
00677.jpg,-2.30074,1
00679.jpg,-2.42626,1
00681.jpg,-1.64525,1
00683.jpg,0.56959,0
00685.jpg,-0.967675,0
00687.jpg,-2.61497,1
00689.jpg,-1.68785,1
00691.jpg,-0.979981,0
00693.jpg,-1.59043,0
00695.jpg,1.06302,1
00697.jpg,-1.45149,0
00699.jpg,-0.510587,0
00701.jpg,-0.539151,1
00703.jpg,0.206227,1
00705.jpg,-0.62631,1
00707.jpg,7.06851,0
00709.jpg,-2.23524,0
00711.jpg,8.0233,1
00713.jpg,1.55954,1
00715.jpg,-1.25321,1
00717.jpg,-1.28523,1
00719.jpg,-1.23925,0
00721.jpg,-0.11546,1
00723.jpg,-2.50774,1
00725.jpg,0.663072,1
00727.jpg,-0.887286,1
00729.jpg,-2.77823,1
00731.jpg,1.87775,1
00733.jpg,4.73938,1
00735.jpg,-0.373938,1
00737.jpg,2.90874,1
00739.jpg,1.6515,0
00741.jpg,3.10392,0
00743.jpg,-1.19366,1
00745.jpg,-1.46787,0
00747.jpg,-1.90304,1
00749.jpg,0.690686,1
00751.jpg,2.39209,1
00753.jpg,-0.407348,1
00755.jpg,-0.73144,1
00757.jpg,-2.39243,0
00759.jpg,1.13114,1
00761.jpg,-0.493428,1
00763.jpg,-0.630507,1
00765.jpg,0.82644,1
00767.jpg,-2.21565,1
00769.jpg,9.41116,1
00771.jpg,4.18499,1
00773.jpg,-1.94953,1
00775.jpg,0.521381,1
00777.jpg,-2.5553,0
00779.jpg,0.295255,1
00781.jpg,-1.71848,0
00783.jpg,1.11332,0
00785.jpg,-0.0580202,1
00787.jpg,4.49523,0
00789.jpg,3.7152,1
00791.jpg,7.51019,0
00793.jpg,-2.17639,0
00795.jpg,-0.153543,1
00797.jpg,-1.72939,1
00799.jpg,-0.465018,1
00801.jpg,-1.83928,1
00803.jpg,4.53422,1
00805.jpg,0.309085,1
00807.jpg,-0.969585,1
00809.jpg,-0.826547,1
00811.jpg,-1.95238,0
00813.jpg,-1.37537,0
00815.jpg,2.11001,0
00817.jpg,-1.14578,0
00819.jpg,3.91917,0
00821.jpg,-0.881331,0
00823.jpg,2.52273,0
00825.jpg,-1.25873,1
00827.jpg,2.50367,0
00829.jpg,-1.79168,0
00831.jpg,0.504226,1
00833.jpg,-2.52966,1
00835.jpg,0.332086,1
00837.jpg,0.574326,1
00839.jpg,-1.47746,1
00841.jpg,-1.26934,0
00843.jpg,-0.674769,0
00845.jpg,-2.08087,0
00847.jpg,-2.27445,0
00849.jpg,-1.51838,1
00851.jpg,0.0767112,1
00853.jpg,0.913547,0
00855.jpg,-1.66707,0
00857.jpg,-1.03113,0
00859.jpg,0.0958242,1
00861.jpg,-0.590756,0
00863.jpg,6.16053,0
00865.jpg,-0.793228,0
00867.jpg,-1.76722,0
00869.jpg,-0.978734,1
00871.jpg,1.15518,0
00873.jpg,2.08586,1
00875.jpg,-0.594262,1
00877.jpg,-0.74814,1
00879.jpg,8.0037,0
00881.jpg,1.19298,1
00883.jpg,2.74687,1
00885.jpg,1.13333,1
00887.jpg,-1.54834,1
00889.jpg,0.851454,1
00891.jpg,-1.457,1
00893.jpg,2.49186,1
00895.jpg,1.51405,1
00897.jpg,0.701045,0
00899.jpg,-2.78227,1
00901.jpg,-2.42182,1
00903.jpg,3.32302,1
00905.jpg,-1.65759,1
00907.jpg,1.91705,1
00909.jpg,-2.43336,0
00911.jpg,-1.95837,0
00913.jpg,-2.4309,0
00915.jpg,2.46132,1
00917.jpg,6.24901,1
00919.jpg,0.0256909,0
00921.jpg,0.0737077,0
00923.jpg,-1.23065,1
00925.jpg,-1.28265,0
00927.jpg,-0.640657,0
00929.jpg,-0.160365,1
00931.jpg,-1.29064,0
00933.jpg,3.22911,0
00935.jpg,-0.550266,1
00937.jpg,-1.18873,1
00939.jpg,0.0298959,1
00941.jpg,-1.62841,1
00943.jpg,1.8775,1
00945.jpg,-0.590063,1
00947.jpg,0.921702,1
00949.jpg,1.11115,0
00951.jpg,0.563358,0
00953.jpg,-1.08234,1
00955.jpg,2.36017,1
00957.jpg,-2.42369,1
00959.jpg,-0.879713,1
00961.jpg,0.662178,1
00963.jpg,-1.85529,1
00965.jpg,-2.09844,0
00967.jpg,0.600296,1
00969.jpg,1.70306,1
00971.jpg,-1.70189,1
00973.jpg,-1.1933,0
00975.jpg,-1.02923,1
00977.jpg,-2.38076,1
00979.jpg,6.81097,1
00981.jpg,-2.58686,1
00983.jpg,4.07938,1
00985.jpg,1.52369,1
00987.jpg,0.476514,1
00989.jpg,3.17714,1
00991.jpg,4.1519,1
00993.jpg,1.13394,1
00995.jpg,-2.74206,0
00997.jpg,0.805664,1
00999.jpg,-1.1821,1
01001.jpg,-1.32253,1
01003.jpg,0.988761,0
01005.jpg,-2.70544,0
01007.jpg,-1.65451,1
01009.jpg,0.497485,1
01011.jpg,1.38325,1
01013.jpg,-1.94522,1
01015.jpg,2.82659,1
01017.jpg,-1.02052,1
01019.jpg,6.82065,1
01021.jpg,-1.69099,1
01023.jpg,-2.65767,1
01025.jpg,-0.107882,1
01027.jpg,6.11075,1
01029.jpg,7.07219,1
01031.jpg,-1.15541,1
01033.jpg,-0.722838,0
01035.jpg,-2.44943,1
01037.jpg,1.1159,1
01039.jpg,1.96818,1
01041.jpg,-0.815567,1
01043.jpg,-2.7983,1
01045.jpg,-2.74247,0
01047.jpg,0.670323,0
01049.jpg,-2.6821,0
01051.jpg,0.654477,1
01053.jpg,-1.41171,1
01055.jpg,-1.88513,1
01057.jpg,-2.35142,0
01059.jpg,4.648,1
01061.jpg,0.815119,1
01063.jpg,1.51954,1
01065.jpg,2.46189,1
01067.jpg,-2.7347,1
01069.jpg,1.44157,1
01071.jpg,1.84434,0
01073.jpg,-2.39977,1
01075.jpg,-2.35146,0
01077.jpg,-1.97073,1
01079.jpg,4.73557,1
01081.jpg,1.20297,1
01083.jpg,-0.747354,1
01085.jpg,0.162352,0
01087.jpg,-1.63801,0
01089.jpg,2.16073,1
01091.jpg,1.88457,1
01093.jpg,-0.887226,1
01095.jpg,-0.0567183,1
01097.jpg,-0.664387,1
01099.jpg,-2.21265,1
01101.jpg,-0.910924,1
01103.jpg,4.95806,1
01105.jpg,-2.19301,1
01107.jpg,-1.73479,1
01109.jpg,-0.499942,1
01111.jpg,-2.69831,1
01113.jpg,-1.59622,1
01115.jpg,-2.33925,1
01117.jpg,-1.61385,0
01119.jpg,-2.12077,1
01121.jpg,-0.42005,0
01123.jpg,10.0059,0
01125.jpg,1.42245,0
01127.jpg,-0.842089,1
01129.jpg,2.56602,0
01131.jpg,4.71331,1
01133.jpg,-0.0866628,0
01135.jpg,-0.378746,1
01137.jpg,3.83941,1
01139.jpg,-2.6952,0
01141.jpg,0.617083,1
01143.jpg,-1.60747,1
01145.jpg,-0.389088,1
01147.jpg,1.96739,0
01149.jpg,2.96751,1
01151.jpg,6.20084,1
01153.jpg,0.766953,1
01155.jpg,1.19107,1
01157.jpg,-2.22686,0
01159.jpg,0.777752,0
01161.jpg,-1.76329,1
01163.jpg,2.30191,1
01165.jpg,-2.34202,1
01167.jpg,6.90317,1
01169.jpg,-1.78263,1
01171.jpg,2.61604,0
01173.jpg,-0.52024,0
01175.jpg,-1.41778,1
01177.jpg,-1.73912,1
01179.jpg,3.32509,1
01181.jpg,-2.44478,1
01183.jpg,6.48672,1
01185.jpg,2.80411,0
01187.jpg,-1.33157,1
01189.jpg,-0.607841,1
01191.jpg,2.41265,1
01193.jpg,1.15887,1
01195.jpg,0.772365,1
01197.jpg,0.0494006,0
01199.jpg,2.70984,1
01201.jpg,2.41013,0
01203.jpg,7.30235,1
01205.jpg,-2.80724,1
01207.jpg,-1.66385,1
01209.jpg,1.46246,1
01211.jpg,1.26377,1
01213.jpg,-1.83268,1
01215.jpg,-1.02764,0
01217.jpg,-1.72275,1
01219.jpg,3.39513,1
01221.jpg,-1.05577,1
01223.jpg,-0.128956,1
01225.jpg,-2.38516,1
01227.jpg,-1.62448,0
01229.jpg,-1.83429,1
01231.jpg,-0.765794,1
01233.jpg,-0.624081,1
01235.jpg,0.791891,1
01237.jpg,0.392605,1
01239.jpg,4.08587,1
01241.jpg,-1.2152,0
01243.jpg,0.00137575,1
01245.jpg,-1.0557,0
01247.jpg,-1.77541,1
01249.jpg,6.5412,1
01251.jpg,1.01437,1
01253.jpg,-2.09861,1
01255.jpg,-0.93358,1
01257.jpg,-1.17316,1
01259.jpg,-0.627044,1
01261.jpg,-1.87126,1
01263.jpg,-1.27253,1
01265.jpg,3.48176,1
01267.jpg,2.83555,1
01269.jpg,0.246034,1
01271.jpg,0.111848,0
01273.jpg,-1.16222,0
01275.jpg,2.1537,0
01277.jpg,-2.15494,0
01279.jpg,-0.241493,1
01281.jpg,-1.87396,1
01283.jpg,-2.05885,1
01285.jpg,1.03699,1
01287.jpg,-1.21247,1
01289.jpg,-0.665848,1
01291.jpg,-1.68225,1
01293.jpg,-2.64806,1
01295.jpg,1.15971,1
01297.jpg,-2.52082,0
01299.jpg,-2.67737,0
01301.jpg,0.0424774,1
01303.jpg,3.46339,1
01305.jpg,-1.08914,1
01307.jpg,2.44068,1
01309.jpg,-1.92106,0
01311.jpg,0.581922,1
01313.jpg,-1.9161,1
01315.jpg,0.389491,1
01317.jpg,-1.13879,1
01319.jpg,-1.30319,1
01321.jpg,-2.61481,0
01323.jpg,1.96082,1
01325.jpg,7.14159,1
01327.jpg,1.84969,1
01329.jpg,0.774576,0
01331.jpg,-0.935863,1
01333.jpg,5.58667,1
01335.jpg,3.82931,1
01337.jpg,-1.19423,1
01339.jpg,-1.50984,0
01341.jpg,1.00421,1
01343.jpg,-2.56543,0
01345.jpg,-1.59839,0
01347.jpg,-2.70848,0
01349.jpg,-0.329857,1
01351.jpg,-1.69098,1
01353.jpg,0.581161,1
01355.jpg,-0.686076,1
01357.jpg,-0.0518279,0
01359.jpg,5.31338,0
01361.jpg,-1.53861,0
01363.jpg,-1.51116,1
01365.jpg,3.76524,1
01367.jpg,-0.715066,0
01369.jpg,0.462763,1
01371.jpg,3.69851,0
01373.jpg,0.302726,0
01375.jpg,-2.47185,1
01377.jpg,8.70001,1
01379.jpg,2.55697,1
01381.jpg,-1.31765,1
01383.jpg,-2.32359,0
01385.jpg,-2.81107,0
01387.jpg,-1.59858,1
01389.jpg,-1.97853,0
01391.jpg,-0.0440085,1
01393.jpg,1.11836,1
01395.jpg,1.67405,1
01397.jpg,-1.48283,0
01399.jpg,0.766103,0
01401.jpg,0.618271,1
01403.jpg,2.37395,1
01405.jpg,0.949825,0
01407.jpg,-0.923216,0
01409.jpg,1.97906,0
01411.jpg,0.671725,1
01413.jpg,-1.31624,1
01415.jpg,3.66893,0
01417.jpg,-0.271524,0
01419.jpg,0.309297,1
01421.jpg,-0.576329,1
01423.jpg,3.18526,0
01425.jpg,-1.68599,0
01427.jpg,3.31625,1
01429.jpg,7.63598,0
01431.jpg,-2.50863,1
01433.jpg,0.226145,1
01435.jpg,1.04056,0
01437.jpg,-0.734865,1
01439.jpg,-0.983985,1
01441.jpg,2.00865,0
01443.jpg,6.33156,0
01445.jpg,1.97519,1
01447.jpg,1.11897,0
01449.jpg,1.65956,0
01451.jpg,-2.17549,1
01453.jpg,0.370449,1
01455.jpg,-0.468071,0
01457.jpg,-0.114329,0
01459.jpg,-2.07581,0
01461.jpg,1.69903,0
01463.jpg,4.07092,0
01465.jpg,5.64453,0
01467.jpg,3.78578,0
01469.jpg,2.87747,0
01471.jpg,-2.76479,0
01473.jpg,-2.77801,1
01475.jpg,-0.182476,1
01477.jpg,4.7339,1
01479.jpg,-0.295828,0
01481.jpg,8.86678,0
01483.jpg,-0.348107,1
01485.jpg,-2.20036,0
01487.jpg,4.52515,1
01489.jpg,-1.53996,1
01491.jpg,12.2575,0
01493.jpg,5.89855,1
01495.jpg,2.05763,1
01497.jpg,-0.565867,1
01499.jpg,2.05084,1
01501.jpg,0.0694282,0
01503.jpg,0.538875,1
01505.jpg,-0.0589612,0
01507.jpg,5.18245,1
01509.jpg,-2.50423,1
01511.jpg,-2.09459,1
01513.jpg,-2.60527,0
01515.jpg,-1.17346,1
01517.jpg,-2.62144,0
01519.jpg,5.99918,1
01521.jpg,-1.59782,1
01523.jpg,0.191587,1
01525.jpg,-1.14219,1
01527.jpg,-1.58836,1
01529.jpg,3.99391,0
01531.jpg,-0.558022,1
01533.jpg,-0.623366,0
01535.jpg,-1.72719,0
01537.jpg,1.28266,1
01539.jpg,0.525289,0
01541.jpg,-0.305792,0
01543.jpg,4.42938,1
01545.jpg,0.622829,0
01547.jpg,3.30499,1
01549.jpg,-0.569994,1
01551.jpg,2.33816,1
01553.jpg,5.10231,0
01555.jpg,-0.656626,1
01557.jpg,1.90823,1
01559.jpg,0.608886,0
01561.jpg,-1.07395,0
01563.jpg,-1.8455,1
01565.jpg,-2.09352,1
01567.jpg,-2.57705,1
01569.jpg,1.41578,1
01571.jpg,4.20965,1
01573.jpg,2.95548,0
01575.jpg,-1.01108,0
01577.jpg,5.97655,0
01579.jpg,-2.49394,1
01581.jpg,-0.41833,1
01583.jpg,1.07033,0
01585.jpg,1.16294,0
01587.jpg,1.48919,0
01589.jpg,4.50094,1
01591.jpg,-1.32294,0
01593.jpg,-0.937526,1
01595.jpg,-1.16828,0
01597.jpg,-1.34059,0
01599.jpg,5.0841,1
01601.jpg,3.83728,1
01603.jpg,-1.79524,1
01605.jpg,-1.45393,0
01607.jpg,-0.73443,1
01609.jpg,6.24511,1
01611.jpg,0.41068,1
01613.jpg,-0.414039,0
01615.jpg,2.49241,1
01617.jpg,1.69393,1
01619.jpg,0.699389,1
01621.jpg,-2.80561,1
01623.jpg,-1.03766,1
01625.jpg,-2.42102,1
01627.jpg,2.00965,1
01629.jpg,-2.00409,0
01631.jpg,1.93401,1
01633.jpg,2.01033,1
01635.jpg,-2.73441,1
01637.jpg,-0.264766,1
01639.jpg,-0.0355483,1
01641.jpg,1.94939,0
01643.jpg,-2.18207,1
01645.jpg,1.09592,1
01647.jpg,3.58706,1
01649.jpg,-0.570627,0
01651.jpg,0.336724,1
01653.jpg,5.38878,0
01655.jpg,1.59939,1
01657.jpg,0.280469,1
01659.jpg,-0.135418,0
01661.jpg,0.862628,1
01663.jpg,-2.32384,0
01665.jpg,0.541014,0
01667.jpg,1.41773,0
01669.jpg,-2.70183,0
01671.jpg,0.00369584,0
01673.jpg,1.94303,1
01675.jpg,-1.03513,0
01677.jpg,-0.813283,1
01679.jpg,-2.1313,0
01681.jpg,12.1708,1
01683.jpg,-0.1608,1
01685.jpg,9.2769,0
01687.jpg,-0.273674,1
01689.jpg,-2.54667,1
01691.jpg,-0.408761,1
01693.jpg,-1.62965,0
01695.jpg,-1.78282,1
01697.jpg,1.95683,1
01699.jpg,-2.62229,0
01701.jpg,0.455622,1
01703.jpg,-0.333532,0
01705.jpg,-1.59312,1
01707.jpg,-0.401817,1
01709.jpg,-1.3896,1
01711.jpg,-1.94064,1
01713.jpg,-0.980168,1
01715.jpg,1.55775,1
01717.jpg,3.08224,1
01719.jpg,0.458473,0
01721.jpg,-0.487192,1
01723.jpg,-1.85485,1
01725.jpg,3.68588,1
01727.jpg,6.50849,0
01729.jpg,-1.2323,0
01731.jpg,-0.84939,0
01733.jpg,1.50844,0
01735.jpg,-1.37635,1
01737.jpg,-1.44363,0
01739.jpg,-2.25794,0
01741.jpg,-1.59481,0
01743.jpg,-1.19861,1
01745.jpg,-1.38193,0
01747.jpg,-2.10371,1
01749.jpg,-1.12552,0
01751.jpg,-1.86681,1
01753.jpg,-1.31942,1
01755.jpg,1.90345,0
01757.jpg,1.27477,1
01759.jpg,-0.329134,0
01761.jpg,0.396195,0
01763.jpg,-1.93282,0
01765.jpg,-1.55596,0
01767.jpg,1.56877,1
01769.jpg,3.98518,1
01771.jpg,-0.919757,0
01773.jpg,0.287765,0
01775.jpg,6.24941,1
01777.jpg,-2.61125,1
01779.jpg,7.67067,1
01781.jpg,-1.24765,1
01783.jpg,-2.3793,1
01785.jpg,2.7626,1
01787.jpg,1.62056,0
01789.jpg,0.849727,1
01791.jpg,0.667879,0
01793.jpg,0.989957,1
01795.jpg,-0.189126,0
01797.jpg,-1.05501,1
01799.jpg,7.1752,1
01801.jpg,-0.91121,1
01803.jpg,-2.37729,0
01805.jpg,4.00899,0
01807.jpg,1.65619,1
01809.jpg,2.50646,1
01811.jpg,-2.52713,1
01813.jpg,-2.68343,0
01815.jpg,-0.502469,0
01817.jpg,1.28319,1
01819.jpg,-1.16427,1
01821.jpg,-2.53367,1
01823.jpg,-0.301995,1
01825.jpg,-1.00088,0
01827.jpg,0.191207,1
01829.jpg,1.33799,0
01831.jpg,0.600738,1
01833.jpg,4.29901,1
01835.jpg,-0.723846,1
01837.jpg,-1.57546,1
01839.jpg,-2.78333,1
01841.jpg,-1.52722,1
01843.jpg,-2.33494,0
01845.jpg,-0.136908,0
01847.jpg,-2.03165,1
01849.jpg,0.543137,1
01851.jpg,1.95655,0
01853.jpg,2.949,1
01855.jpg,-0.19025,0
01857.jpg,-2.12509,0
01859.jpg,-1.3037,0
01861.jpg,-0.71298,0
01863.jpg,2.05023,1
01865.jpg,2.15869,0
01867.jpg,2.39129,1
01869.jpg,-1.74689,1
01871.jpg,5.00775,1
01873.jpg,-2.2771,0
01875.jpg,-2.29117,0
01877.jpg,2.34255,0
01879.jpg,1.10179,1
01881.jpg,-0.0343347,1
01883.jpg,-2.10194,1
01885.jpg,-1.1289,0
01887.jpg,-1.94107,0
01889.jpg,-0.338168,0
01891.jpg,-0.695221,0
01893.jpg,1.13133,0
01895.jpg,-1.88923,1
01897.jpg,1.23975,1
01899.jpg,-0.70996,1
01901.jpg,1.81645,1
01903.jpg,-2.36953,1
01905.jpg,-2.48841,1
01907.jpg,-2.58038,0
01909.jpg,-1.20087,1
01911.jpg,2.26336,0
01913.jpg,-0.586898,0
