image,result,label
00277.jpg,0.890656,0
00279.jpg,0.914787,1
00281.jpg,-0.131814,0
00283.jpg,0.269973,1
00285.jpg,0.769265,1
00287.jpg,0.916655,1
00289.jpg,1.14314,1
00291.jpg,0.711334,1
00293.jpg,0.905941,1
00295.jpg,0.781148,0
00297.jpg,0.953225,1
00299.jpg,1.02528,1
00301.jpg,1.07746,1
00303.jpg,1.13256,1
00305.jpg,1.12535,1
00307.jpg,0.689398,1
00309.jpg,1.44225,1
00311.jpg,1.03579,1
00313.jpg,0.445677,1
00315.jpg,0.212539,0
00317.jpg,1.22384,0
00319.jpg,1.25315,1
00321.jpg,1.22201,1
00323.jpg,0.841494,1
00325.jpg,0.829621,1
00327.jpg,1.03709,1
00329.jpg,0.891149,1
00331.jpg,1.0036,1
00333.jpg,1.1878,1
00335.jpg,1.1696,1
00337.jpg,0.868169,1
00339.jpg,1.11058,1
00341.jpg,0.924165,1
00343.jpg,0.735579,1
00345.jpg,0.235252,0
00347.jpg,0.508849,1
00349.jpg,-0.875627,0
00351.jpg,0.945836,1
00353.jpg,1.4787,1
00355.jpg,1.15119,1
00357.jpg,1.41174,1
00359.jpg,1.24596,1
00361.jpg,0.769734,1
00363.jpg,1.0794,1
00365.jpg,1.07573,1
00367.jpg,0.183021,0
00369.jpg,0.615951,1
00371.jpg,0.993509,1
00373.jpg,0.888296,0
00375.jpg,1.12547,1
00377.jpg,1.13571,1
00379.jpg,1.55444,1
00381.jpg,1.01905,1
00383.jpg,0.989993,1
00385.jpg,1.24334,0
00387.jpg,1.30398,1
00389.jpg,0.875186,1
00391.jpg,0.832356,0
00393.jpg,0.431343,0
00395.jpg,1.30695,1
00397.jpg,0.758625,0
00399.jpg,0.677912,1
00401.jpg,1.03967,1
00403.jpg,0.768322,1
00405.jpg,1.10651,1
00407.jpg,0.662046,0
00409.jpg,1.12282,1
00411.jpg,0.455844,1
00413.jpg,0.304987,0
00415.jpg,0.924593,1
00417.jpg,0.888846,0
00419.jpg,1.45644,0
00421.jpg,1.09538,1
00423.jpg,1.06067,1
00425.jpg,0.96014,1
00427.jpg,1.28411,1
00429.jpg,1.27577,1
00431.jpg,1.43557,1
00433.jpg,0.881791,1
00435.jpg,1.13858,1
00437.jpg,1.0663,0
00439.jpg,-0.686802,0
00441.jpg,-0.66495,0
00443.jpg,-0.49958,0
00445.jpg,0.845967,1
00447.jpg,1.45625,1
00449.jpg,0.906224,1
00451.jpg,0.463902,0
00453.jpg,0.726219,1
00455.jpg,0.790303,0
00457.jpg,0.407116,0
00459.jpg,1.18005,1
00461.jpg,1.21382,0
00463.jpg,0.243138,1
00465.jpg,1.15835,0
00467.jpg,0.323676,0
00469.jpg,1.1075,1
00471.jpg,1.16963,1
00473.jpg,0.85885,0
00475.jpg,1.2083,1
00477.jpg,0.782932,0
00479.jpg,0.657504,1
00481.jpg,0.826246,1
00483.jpg,1.02778,1
00485.jpg,0.876887,1
00487.jpg,1.13537,1
00489.jpg,0.17656,1
00491.jpg,0.589606,1
00493.jpg,0.805815,1
00495.jpg,1.14355,1
00497.jpg,1.19802,1
00499.jpg,1.51145,1
00501.jpg,1.16835,1
00503.jpg,0.532693,0
00505.jpg,0.854093,1
00507.jpg,0.947958,0
00509.jpg,1.37325,1
00511.jpg,1.33874,1
00513.jpg,0.688261,0
00515.jpg,0.983415,1
00517.jpg,1.16107,1
00519.jpg,0.91476,1
00521.jpg,1.30848,1
00523.jpg,1.11607,0
00525.jpg,1.2173,1
00527.jpg,1.22759,1
00529.jpg,-0.0104212,0
00531.jpg,0.668233,1
00533.jpg,1.04872,1
00535.jpg,1.47796,0
00537.jpg,0.664226,1
00539.jpg,0.986952,1
00541.jpg,1.46112,1
00543.jpg,1.30296,1
00545.jpg,0.992252,1
00547.jpg,1.13659,0
00549.jpg,0.798254,1
00551.jpg,0.276304,1
00553.jpg,0.469189,1
00555.jpg,0.489396,1
00557.jpg,1.26939,1
00559.jpg,0.833796,1
00561.jpg,1.11684,1
00563.jpg,1.18234,1
00565.jpg,0.824694,0
00567.jpg,0.295129,0
00569.jpg,0.989846,0
00571.jpg,0.371687,1
00573.jpg,-0.180694,0
00575.jpg,0.829274,0
00577.jpg,1.01493,0
00579.jpg,1.23987,1
00581.jpg,1.22914,1
00583.jpg,1.28998,1
00585.jpg,1.16777,0
00587.jpg,-0.239869,0
00589.jpg,0.83191,1
00591.jpg,0.961317,1
00593.jpg,0.882803,1
00595.jpg,1.2429,0
00597.jpg,0.348865,0
00599.jpg,0.673243,1
00601.jpg,-0.550703,0
00603.jpg,-0.265492,1
00605.jpg,0.875746,0
00607.jpg,1.24424,0
00609.jpg,1.12925,1
00611.jpg,1.3744,1
00613.jpg,1.35085,1
00615.jpg,1.26703,1
00617.jpg,0.0975417,0
00619.jpg,1.05592,1
00621.jpg,0.537688,1
00623.jpg,0.25852,1
00625.jpg,0.200965,1
00627.jpg,0.681821,0
00629.jpg,0.128332,0
00631.jpg,0.114779,1
00633.jpg,0.33952,1
00635.jpg,0.440366,1
00637.jpg,0.376479,1
00639.jpg,1.50385,1
00641.jpg,1.0826,0
00643.jpg,1.06401,1
00645.jpg,0.638337,1
00647.jpg,0.372862,1
00649.jpg,0.909977,0
00651.jpg,0.205471,1
00653.jpg,0.951787,0
00655.jpg,1.10734,1
00657.jpg,1.1071,1
00659.jpg,-0.450735,0
00661.jpg,1.19316,1
00663.jpg,0.714382,1
00665.jpg,0.997281,1
00667.jpg,1.40992,1
00669.jpg,0.877339,0
00671.jpg,1.20423,0
00673.jpg,1.26874,1
00675.jpg,0.883697,1
00677.jpg,0.9821,1
00679.jpg,0.666522,1
00681.jpg,0.980732,1
00683.jpg,1.09743,0
00685.jpg,0.109935,0
00687.jpg,0.627864,1
00689.jpg,0.122152,1
00691.jpg,0.393443,0
00693.jpg,0.532064,0
00695.jpg,1.18685,1
00697.jpg,0.967014,0
00699.jpg,1.37727,0
00701.jpg,1.30541,1
00703.jpg,1.36815,1
00705.jpg,1.4193,1
00707.jpg,1.33139,0
00709.jpg,-0.53014,0
00711.jpg,1.00329,1
00713.jpg,0.632229,1
00715.jpg,0.854227,1
00717.jpg,1.24286,1
00719.jpg,-0.477506,0
00721.jpg,0.924564,1
00723.jpg,0.768992,1
00725.jpg,0.818393,1
00727.jpg,1.05604,1
00729.jpg,0.919943,1
00731.jpg,1.05742,1
00733.jpg,1.22555,1
00735.jpg,1.3877,1
00737.jpg,0.952162,1
00739.jpg,0.791128,0
00741.jpg,1.35833,0
00743.jpg,1.15264,1
00745.jpg,0.83856,0
00747.jpg,0.89535,1
00749.jpg,1.4881,1
00751.jpg,1.09152,1
00753.jpg,0.872231,1
00755.jpg,0.503503,1
00757.jpg,-0.455874,0
00759.jpg,1.22163,1
00761.jpg,0.938007,1
00763.jpg,1.15699,1
00765.jpg,1.335,1
00767.jpg,1.49616,1
00769.jpg,1.27563,1
00771.jpg,0.944132,1
00773.jpg,0.435917,1
00775.jpg,1.3563,1
00777.jpg,-0.398091,0
00779.jpg,0.437935,1
00781.jpg,0.502399,0
00783.jpg,0.589297,0
00785.jpg,1.09964,1
00787.jpg,0.971131,0
00789.jpg,1.16195,1
00791.jpg,1.11707,0
00793.jpg,-0.511425,0
00795.jpg,1.50323,1
00797.jpg,0.887262,1
00799.jpg,0.872962,1
00801.jpg,0.437933,1
00803.jpg,1.02697,1
00805.jpg,1.27886,1
00807.jpg,0.470038,1
00809.jpg,0.869407,1
00811.jpg,0.459179,0
00813.jpg,0.885953,0
00815.jpg,0.890104,0
00817.jpg,0.253647,0
00819.jpg,0.615219,0
00821.jpg,-0.256764,0
00823.jpg,0.686345,0
00825.jpg,0.826153,1
00827.jpg,0.594679,0
00829.jpg,1.13068,0
00831.jpg,1.14042,1
00833.jpg,0.845051,1
00835.jpg,1.15972,1
00837.jpg,0.804706,1
00839.jpg,1.47977,1
00841.jpg,-0.420001,0
00843.jpg,-0.0907733,0
00845.jpg,0.24706,0
00847.jpg,-0.347606,0
00849.jpg,1.49152,1
00851.jpg,1.35272,1
00853.jpg,1.35257,0
00855.jpg,1.33925,0
00857.jpg,0.655078,0
00859.jpg,1.39447,1
00861.jpg,1.37193,0
00863.jpg,1.15193,0
00865.jpg,0.990395,0
00867.jpg,1.59649,0
00869.jpg,0.927714,1
00871.jpg,-0.500413,0
00873.jpg,1.32242,1
00875.jpg,1.16214,1
00877.jpg,0.967325,1
00879.jpg,0.820291,0
00881.jpg,1.20919,1
00883.jpg,1.2372,1
00885.jpg,0.985745,1
00887.jpg,1.73327,1
00889.jpg,1.19528,1
00891.jpg,1.10945,1
00893.jpg,1.29053,1
00895.jpg,1.3594,1
00897.jpg,1.34293,0
00899.jpg,0.789938,1
00901.jpg,1.24982,1
00903.jpg,0.87206,1
00905.jpg,1.34314,1
00907.jpg,1.45342,1
00909.jpg,0.229773,0
00911.jpg,1.08205,0
00913.jpg,1.5407,0
00915.jpg,1.18774,1
00917.jpg,0.637721,1
00919.jpg,0.765893,0
00921.jpg,1.20078,0
00923.jpg,0.635218,1
00925.jpg,-0.0227,0
00927.jpg,0.845272,0
00929.jpg,0.71293,1
00931.jpg,1.12799,0
00933.jpg,0.903337,0
00935.jpg,0.93121,1
00937.jpg,0.703901,1
00939.jpg,1.41529,1
00941.jpg,0.573512,1
00943.jpg,1.33291,1
00945.jpg,0.994806,1
00947.jpg,1.02365,1
00949.jpg,1.1479,0
00951.jpg,1.13151,0
00953.jpg,0.826213,1
00955.jpg,1.05289,1
00957.jpg,1.43386,1
00959.jpg,1.04501,1
00961.jpg,1.19331,1
00963.jpg,0.474506,1
00965.jpg,0.418898,0
00967.jpg,1.10597,1
00969.jpg,1.00547,1
00971.jpg,1.06267,1
00973.jpg,0.956304,0
00975.jpg,1.45913,1
00977.jpg,1.20025,1
00979.jpg,0.866492,1
00981.jpg,0.417674,1
00983.jpg,0.780979,1
00985.jpg,1.20334,1
00987.jpg,1.43611,1
00989.jpg,1.36136,1
00991.jpg,1.1176,1
00993.jpg,1.28712,1
00995.jpg,1.12529,0
00997.jpg,0.913354,1
00999.jpg,1.14869,1
01001.jpg,1.14605,1
01003.jpg,0.0805532,0
01005.jpg,-0.117525,0
01007.jpg,0.988819,1
01009.jpg,1.19225,1
01011.jpg,1.13963,1
01013.jpg,0.855462,1
01015.jpg,1.21906,1
01017.jpg,1.30103,1
01019.jpg,0.985796,1
01021.jpg,1.63005,1
01023.jpg,1.13121,1
01025.jpg,0.920337,1
01027.jpg,1.09268,1
01029.jpg,0.668185,1
01031.jpg,1.00965,1
01033.jpg,0.816881,0
01035.jpg,-0.0858072,1
01037.jpg,0.822785,1
01039.jpg,1.22398,1
01041.jpg,1.41731,1
01043.jpg,0.555472,1
01045.jpg,0.920019,0
01047.jpg,1.06767,0
01049.jpg,-1.27187,0
01051.jpg,1.08551,1
01053.jpg,0.856999,1
01055.jpg,1.26623,1
01057.jpg,0.581223,0
01059.jpg,1.18922,1
01061.jpg,1.17665,1
01063.jpg,1.35948,1
01065.jpg,1.18382,1
01067.jpg,0.890785,1
01069.jpg,1.17574,1
01071.jpg,0.777337,0
01073.jpg,0.481647,1
01075.jpg,0.180057,0
01077.jpg,0.122896,1
01079.jpg,1.12615,1
01081.jpg,0.599907,1
01083.jpg,0.92338,1
01085.jpg,1.19192,0
01087.jpg,0.838411,0
01089.jpg,1.19065,1
01091.jpg,0.946217,1
01093.jpg,1.08172,1
01095.jpg,1.06796,1
01097.jpg,1.33408,1
01099.jpg,1.08739,1
01101.jpg,1.17467,1
01103.jpg,0.970469,1
01105.jpg,0.613116,1
01107.jpg,0.414664,1
01109.jpg,0.951719,1
01111.jpg,0.0561779,1
01113.jpg,0.492036,1
01115.jpg,0.680405,1
01117.jpg,-0.521654,0
01119.jpg,0.25403,1
01121.jpg,1.05092,0
01123.jpg,0.954436,0
01125.jpg,0.95367,0
01127.jpg,0.715076,1
01129.jpg,0.86921,0
01131.jpg,1.04608,1
01133.jpg,1.35864,0
01135.jpg,0.724156,1
01137.jpg,0.842152,1
01139.jpg,0.908119,0
01141.jpg,1.01851,1
01143.jpg,0.883093,1
01145.jpg,1.52251,1
01147.jpg,0.664841,0
01149.jpg,1.46725,1
01151.jpg,0.70039,1
01153.jpg,0.663864,1
01155.jpg,1.10695,1
01157.jpg,0.446293,0
01159.jpg,1.09579,0
01161.jpg,1.6111,1
01163.jpg,0.731826,1
01165.jpg,0.550662,1
01167.jpg,0.69009,1
01169.jpg,0.538618,1
01171.jpg,1.0003,0
01173.jpg,0.31351,0
01175.jpg,0.176344,1
01177.jpg,1.29333,1
01179.jpg,0.786705,1
01181.jpg,1.06949,1
01183.jpg,1.35728,1
01185.jpg,1.05799,0
01187.jpg,0.869313,1
01189.jpg,0.749043,1
01191.jpg,1.06148,1
01193.jpg,0.702472,1
01195.jpg,0.926014,1
01197.jpg,0.717439,0
01199.jpg,1.02066,1
01201.jpg,0.695761,0
01203.jpg,1.14915,1
01205.jpg,0.586326,1
01207.jpg,0.970709,1
01209.jpg,1.1708,1
01211.jpg,0.894755,1
01213.jpg,0.780515,1
01215.jpg,0.879222,0
01217.jpg,1.00035,1
01219.jpg,1.0649,1
01221.jpg,0.99687,1
01223.jpg,1.25228,1
01225.jpg,0.677274,1
01227.jpg,0.360229,0
01229.jpg,0.85915,1
01231.jpg,1.03,1
01233.jpg,1.41454,1
01235.jpg,1.35316,1
01237.jpg,1.12815,1
01239.jpg,0.901028,1
01241.jpg,0.111488,0
01243.jpg,0.311712,1
01245.jpg,0.209685,0
01247.jpg,1.45182,1
01249.jpg,1.11269,1
01251.jpg,1.2206,1
01253.jpg,1.45897,1
01255.jpg,1.33709,1
01257.jpg,1.56425,1
01259.jpg,1.63273,1
01261.jpg,1.53169,1
01263.jpg,0.785167,1
01265.jpg,1.06105,1
01267.jpg,0.71806,1
01269.jpg,1.27766,1
01271.jpg,1.39683,0
01273.jpg,0.0215716,0
01275.jpg,0.0648926,0
01277.jpg,0.244629,0
01279.jpg,1.12731,1
01281.jpg,1.04607,1
01283.jpg,0.742656,1
01285.jpg,0.862566,1
01287.jpg,1.32195,1
01289.jpg,1.14293,1
01291.jpg,1.74567,1
01293.jpg,1.16738,1
01295.jpg,1.27336,1
01297.jpg,0.609499,0
01299.jpg,0.683226,0
01301.jpg,1.31817,1
01303.jpg,1.1662,1
01305.jpg,0.988819,1
01307.jpg,0.861643,1
01309.jpg,1.20422,0
01311.jpg,1.17433,1
01313.jpg,0.919916,1
01315.jpg,1.46229,1
01317.jpg,0.933798,1
01319.jpg,0.992191,1
01321.jpg,0.781033,0
01323.jpg,1.29102,1
01325.jpg,1.05649,1
01327.jpg,0.931613,1
01329.jpg,0.903304,0
01331.jpg,1.28888,1
01333.jpg,0.837125,1
01335.jpg,1.01749,1
01337.jpg,1.13856,1
01339.jpg,1.27179,0
01341.jpg,1.00272,1
01343.jpg,0.935192,0
01345.jpg,0.344751,0
01347.jpg,1.31744,0
01349.jpg,1.29351,1
01351.jpg,1.22206,1
01353.jpg,1.19464,1
01355.jpg,0.275346,1
01357.jpg,0.53831,0
01359.jpg,0.78159,0
01361.jpg,-0.0819492,0
01363.jpg,0.658796,1
01365.jpg,0.746822,1
01367.jpg,-0.190243,0
01369.jpg,1.45064,1
01371.jpg,0.627243,0
01373.jpg,0.817408,0
01375.jpg,1.35692,1
01377.jpg,1.06746,1
01379.jpg,1.06995,1
01381.jpg,1.0239,1
01383.jpg,0.966425,0
01385.jpg,0.427948,0
01387.jpg,0.774438,1
01389.jpg,1.18686,0
01391.jpg,0.755743,1
01393.jpg,0.605597,1
01395.jpg,1.18169,1
01397.jpg,0.671589,0
01399.jpg,0.85596,0
01401.jpg,0.812066,1
01403.jpg,0.98346,1
01405.jpg,0.84985,0
01407.jpg,1.42813,0
01409.jpg,1.44445,0
01411.jpg,1.19293,1
01413.jpg,1.32308,1
01415.jpg,1.13169,0
01417.jpg,1.30923,0
01419.jpg,1.0979,1
01421.jpg,1.10082,1
01423.jpg,0.845607,0
01425.jpg,0.701056,0
01427.jpg,0.976574,1
01429.jpg,1.083,0
01431.jpg,0.796171,1
01433.jpg,1.06282,1
01435.jpg,0.774705,0
01437.jpg,1.26122,1
01439.jpg,1.22511,1
01441.jpg,0.761043,0
01443.jpg,0.740286,0
01445.jpg,1.12888,1
01447.jpg,0.693705,0
01449.jpg,1.15812,0
01451.jpg,0.562878,1
01453.jpg,0.845181,1
01455.jpg,1.11488,0
01457.jpg,0.740222,0
01459.jpg,0.58387,0
01461.jpg,1.09918,0
01463.jpg,0.996532,0
01465.jpg,0.949061,0
01467.jpg,0.700773,0
01469.jpg,1.39172,0
01471.jpg,0.900554,0
01473.jpg,0.818947,1
01475.jpg,1.06677,1
01477.jpg,0.797132,1
01479.jpg,0.0264128,0
01481.jpg,0.303589,0
01483.jpg,0.924272,1
01485.jpg,1.47067,0
01487.jpg,1.1255,1
01489.jpg,0.961493,1
01491.jpg,1.02741,0
01493.jpg,0.589156,1
01495.jpg,0.730119,1
01497.jpg,1.35014,1
01499.jpg,0.914418,1
01501.jpg,0.0847337,0
01503.jpg,1.51767,1
01505.jpg,1.02551,0
01507.jpg,1.37915,1
01509.jpg,0.278717,1
01511.jpg,0.244283,1
01513.jpg,-0.548919,0
01515.jpg,0.0449068,1
01517.jpg,-1.07826,0
01519.jpg,1.05231,1
01521.jpg,0.983859,1
01523.jpg,0.935977,1
01525.jpg,0.919959,1
01527.jpg,0.9699,1
01529.jpg,0.48769,0
01531.jpg,0.920219,1
01533.jpg,1.34625,0
01535.jpg,0.991382,0
01537.jpg,1.1244,1
01539.jpg,-0.146961,0
01541.jpg,1.2608,0
01543.jpg,1.15953,1
01545.jpg,0.797912,0
01547.jpg,1.03231,1
01549.jpg,1.31783,1
01551.jpg,0.548763,1
01553.jpg,1.129,0
01555.jpg,0.849037,1
01557.jpg,0.848227,1
01559.jpg,-0.0726968,0
01561.jpg,-0.119667,0
01563.jpg,0.200382,1
01565.jpg,-0.163696,1
01567.jpg,-0.327149,1
01569.jpg,1.11627,1
01571.jpg,1.62903,1
01573.jpg,1.47514,0
01575.jpg,1.60056,0
01577.jpg,1.08875,0
01579.jpg,0.736308,1
01581.jpg,1.20164,1
01583.jpg,0.16152,0
01585.jpg,-0.0868496,0
01587.jpg,0.556081,0
01589.jpg,0.93734,1
01591.jpg,0.596851,0
01593.jpg,1.14641,1
01595.jpg,0.439178,0
01597.jpg,1.10641,0
01599.jpg,0.462094,1
01601.jpg,1.13282,1
01603.jpg,1.38292,1
01605.jpg,1.00709,0
01607.jpg,0.743795,1
01609.jpg,0.962005,1
01611.jpg,1.14788,1
01613.jpg,0.310772,0
01615.jpg,1.19525,1
01617.jpg,1.38769,1
01619.jpg,1.25667,1
01621.jpg,0.731971,1
01623.jpg,1.3424,1
01625.jpg,1.09372,1
01627.jpg,1.00893,1
01629.jpg,-0.888968,0
01631.jpg,1.22102,1
01633.jpg,0.465694,1
01635.jpg,-0.836358,1
01637.jpg,1.45612,1
01639.jpg,1.13529,1
01641.jpg,1.33492,0
01643.jpg,1.08006,1
01645.jpg,1.44248,1
01647.jpg,1.03741,1
01649.jpg,1.1306,0
01651.jpg,1.35327,1
01653.jpg,1.13936,0
01655.jpg,0.836198,1
01657.jpg,1.00509,1
01659.jpg,0.842478,0
01661.jpg,0.95342,1
01663.jpg,-0.655714,0
01665.jpg,-0.264782,0
01667.jpg,1.07457,0
01669.jpg,-1.21587,0
01671.jpg,0.664732,0
01673.jpg,1.29625,1
01675.jpg,0.996172,0
01677.jpg,1.31212,1
01679.jpg,-0.704349,0
01681.jpg,0.876117,1
01683.jpg,1.19575,1
01685.jpg,1.10997,0
01687.jpg,0.689289,1
01689.jpg,1.37366,1
01691.jpg,1.03058,1
01693.jpg,0.813146,0
01695.jpg,0.583195,1
01697.jpg,1.13874,1
01699.jpg,-0.681813,0
01701.jpg,0.743376,1
01703.jpg,0.0873702,0
01705.jpg,0.463919,1
01707.jpg,1.52886,1
01709.jpg,1.17114,1
01711.jpg,0.871103,1
01713.jpg,0.568398,1
01715.jpg,0.687952,1
01717.jpg,0.792549,1
01719.jpg,0.710987,0
01721.jpg,1.22114,1
01723.jpg,0.982854,1
01725.jpg,0.596697,1
01727.jpg,0.898491,0
01729.jpg,1.19599,0
01731.jpg,1.1889,0
01733.jpg,0.980536,0
01735.jpg,0.862175,1
01737.jpg,-0.16806,0
01739.jpg,-0.473646,0
01741.jpg,-0.326859,0
01743.jpg,1.63325,1
01745.jpg,1.47667,0
01747.jpg,0.29554,1
01749.jpg,1.18172,0
01751.jpg,1.27374,1
01753.jpg,1.20719,1
01755.jpg,1.32116,0
01757.jpg,0.833285,1
01759.jpg,-0.355445,0
01761.jpg,0.2737,0
01763.jpg,0.234414,0
01765.jpg,-0.0303751,0
01767.jpg,1.07728,1
01769.jpg,1.21272,1
01771.jpg,0.946994,0
01773.jpg,0.33499,0
01775.jpg,1.02695,1
01777.jpg,0.49231,1
01779.jpg,0.409559,1
01781.jpg,0.399204,1
01783.jpg,0.841736,1
01785.jpg,0.77273,1
01787.jpg,0.476879,0
01789.jpg,1.06964,1
01791.jpg,0.709542,0
01793.jpg,0.620964,1
01795.jpg,1.32097,0
01797.jpg,0.965231,1
01799.jpg,1.05947,1
01801.jpg,1.40499,1
01803.jpg,0.0518125,0
01805.jpg,1.02851,0
01807.jpg,1.24537,1
01809.jpg,0.722693,1
01811.jpg,0.482499,1
01813.jpg,0.789742,0
01815.jpg,1.08847,0
01817.jpg,1.55897,1
01819.jpg,0.468279,1
01821.jpg,1.25453,1
01823.jpg,1.04422,1
01825.jpg,1.20652,0
01827.jpg,1.38101,1
01829.jpg,1.15172,0
01831.jpg,1.20311,1
01833.jpg,1.13927,1
01835.jpg,1.0766,1
01837.jpg,1.31021,1
01839.jpg,0.669261,1
01841.jpg,1.11332,1
01843.jpg,-0.564312,0
01845.jpg,0.939991,0
01847.jpg,0.813222,1
01849.jpg,0.48467,1
01851.jpg,0.619511,0
01853.jpg,1.04825,1
01855.jpg,-0.0657498,0
01857.jpg,-1.01406,0
01859.jpg,0.323935,0
01861.jpg,-0.0446515,0
01863.jpg,1.10866,1
01865.jpg,0.0319635,0
01867.jpg,1.20015,1
01869.jpg,0.37625,1
01871.jpg,1.31041,1
01873.jpg,-0.92303,0
01875.jpg,-1.09601,0
01877.jpg,-0.181256,0
01879.jpg,1.14885,1
01881.jpg,0.769097,1
01883.jpg,-0.142239,1
01885.jpg,-0.180817,0
01887.jpg,-0.981097,0
01889.jpg,1.11424,0
01891.jpg,0.198286,0
01893.jpg,0.548032,0
01895.jpg,1.25366,1
01897.jpg,1.21076,1
01899.jpg,1.16054,1
01901.jpg,1.1587,1
01903.jpg,0.521655,1
01905.jpg,-0.0609081,1
01907.jpg,-0.511035,0
01909.jpg,1.00643,1
01911.jpg,0.580612,0
01913.jpg,1.03468,0
01915.jpg,0.210605,0
01917.jpg,1.38244,0
01919.jpg,1.22287,1
01921.jpg,0.605896,0
01923.jpg,0.681772,0
01925.jpg,1.7141,0
01927.jpg,0.53357,0
01929.jpg,1.08747,1
01931.jpg,1.10059,1
01933.jpg,1.26928,0
01935.jpg,1.22934,0
01937.jpg,1.20043,0
01939.jpg,0.119487,0
01941.jpg,1.15664,1
01943.jpg,1.03425,1
01945.jpg,0.635131,0
01947.jpg,1.15789,1
01949.jpg,1.35396,1
01951.jpg,0.845001,1
01953.jpg,1.23585,1
01955.jpg,1.60253,1
01957.jpg,1.04014,1
01959.jpg,0.976282,1
01961.jpg,0.206482,0
01963.jpg,0.298952,0
01965.jpg,0.585322,1
01967.jpg,1.16947,1
01969.jpg,-0.199019,0
01971.jpg,0.731174,0
01973.jpg,1.00332,1
01975.jpg,0.94554,1
01977.jpg,0.959109,1
01979.jpg,1.77254,1
01981.jpg,0.664077,1
01983.jpg,1.12035,1
