image,result,label
00605.jpg,-1.00079,1
00607.jpg,-0.999975,1
00609.jpg,-1.00095,1
00611.jpg,-0.999967,1
00613.jpg,-1.00025,1
00615.jpg,-1.00033,1
00617.jpg,-1.0005,0
00619.jpg,-0.999749,1
00621.jpg,-1.00003,1
00623.jpg,-1.00065,1
00625.jpg,-1.00044,1
00627.jpg,-1.00068,0
00629.jpg,-1.00034,0
00631.jpg,-1.00011,1
00633.jpg,-1.00048,1
00635.jpg,-1.00061,1
00637.jpg,-1.00037,0
00639.jpg,-1.00015,1
00641.jpg,-1.00068,1
00643.jpg,-1.00037,1
00645.jpg,-1.00058,1
00647.jpg,-0.999357,1
00649.jpg,-1.0003,1
00651.jpg,-1.00022,1
00653.jpg,-1.00055,0
00655.jpg,-1.00097,0
00657.jpg,-1.00096,1
00659.jpg,-0.999232,1
00661.jpg,-1.0006,1
00663.jpg,-1.00021,1
00665.jpg,-0.99978,0
00667.jpg,-1.00031,1
00669.jpg,-1.00099,1
00671.jpg,-1.0013,1
00673.jpg,-1.00024,1
00675.jpg,-0.999104,1
00677.jpg,-1.00011,1
00679.jpg,-0.999815,1
00681.jpg,-1.0001,1
00683.jpg,-0.999737,1
00685.jpg,-1.00038,1
00687.jpg,-1.00025,0
00689.jpg,-0.999657,1
00691.jpg,-1.00001,0
00693.jpg,-0.999657,0
00695.jpg,-1.00026,1
00697.jpg,-1.00073,0
00699.jpg,-1.00058,0
00701.jpg,-1.00086,1
00703.jpg,-1.00017,1
00705.jpg,-1.00042,1
00707.jpg,-1.00037,0
00709.jpg,-1.00011,0
00711.jpg,-1.00031,1
00713.jpg,-0.999561,1
00715.jpg,-1.00013,1
00717.jpg,-0.999775,1
00719.jpg,-0.999947,1
00721.jpg,-1.00061,0
00723.jpg,-0.999796,1
00725.jpg,-1.0005,1
00727.jpg,-1.00028,1
00729.jpg,-1.00017,1
00731.jpg,-1.00052,1
00733.jpg,-1.00007,1
00735.jpg,-1.0002,0
00737.jpg,-1.00058,1
00739.jpg,-0.999577,1
00741.jpg,-0.999974,1
00743.jpg,-1.00001,1
00745.jpg,-1.00025,1
00747.jpg,-1.0003,1
00749.jpg,-0.999721,1
00751.jpg,-1.00028,1
00753.jpg,-0.999921,1
00755.jpg,-1.00059,1
00757.jpg,-0.999742,1
00759.jpg,-0.999917,1
00761.jpg,-1.00093,1
00763.jpg,-1.00051,1
00765.jpg,-0.999971,1
00767.jpg,-1.00021,1
00769.jpg,-1.00035,0
00771.jpg,-0.999888,1
00773.jpg,-1.00017,1
00775.jpg,-0.999704,1
00777.jpg,-0.998663,1
00779.jpg,-1.00047,1
00781.jpg,-1.00064,1
00783.jpg,-1.00018,1
00785.jpg,-0.999871,1
00787.jpg,-1.0001,1
00789.jpg,-1.00068,1
00791.jpg,-1.0007,1
00793.jpg,-0.999988,0
00795.jpg,-1.00037,1
00797.jpg,-1.00011,1
00799.jpg,-1.00024,1
00801.jpg,-0.999927,0
00803.jpg,-1.00005,0
00805.jpg,-1.0002,1
00807.jpg,-1.00096,1
00809.jpg,-0.998953,1
00811.jpg,-0.999839,0
00813.jpg,-1.00024,1
00815.jpg,-1.00039,1
00817.jpg,-1.00046,0
00819.jpg,-1.00052,0
00821.jpg,-0.99948,0
00823.jpg,-0.999515,1
00825.jpg,-1.00032,1
00827.jpg,-0.999969,1
00829.jpg,-1.00036,1
00831.jpg,-1.00013,1
00833.jpg,-1.00011,1
00835.jpg,-0.999808,1
00837.jpg,-1.00065,0
00839.jpg,-1.00049,1
00841.jpg,-1.00001,0
00843.jpg,-1.00013,0
00845.jpg,-1.00038,1
00847.jpg,-0.999632,0
00849.jpg,-1.00082,1
00851.jpg,-1.00038,1
00853.jpg,-1.00009,1
00855.jpg,-1.00008,1
00857.jpg,-1.00033,1
00859.jpg,-1.00029,1
00861.jpg,-1.00019,1
00863.jpg,-1.00024,1
00865.jpg,-1.00043,1
00867.jpg,-1.0006,1
00869.jpg,-0.999671,1
00871.jpg,-0.999962,1
00873.jpg,-1.00023,1
00875.jpg,-1.00053,1
00877.jpg,-0.999654,1
00879.jpg,-1.0001,1
00881.jpg,-1.00006,1
00883.jpg,-1.00003,1
00885.jpg,-1.00042,1
00887.jpg,-0.999987,0
00889.jpg,-0.999807,1
00891.jpg,-0.999869,1
00893.jpg,-1.00016,1
00895.jpg,-1.00045,1
00897.jpg,-0.999416,1
00899.jpg,-0.999882,1
00901.jpg,-1.00044,1
00903.jpg,-1.0001,1
00905.jpg,-1.00078,1
00907.jpg,-1.001,1
00909.jpg,-0.999907,1
00911.jpg,-1.00041,0
00913.jpg,-0.999403,1
00915.jpg,-1.00092,1
00917.jpg,-1.00006,1
00919.jpg,-1.00085,1
00921.jpg,-1.00056,1
00923.jpg,-1.00083,1
00925.jpg,-0.999796,1
00927.jpg,-1.00017,1
00929.jpg,-1.00062,1
00931.jpg,-0.999238,1
00933.jpg,-1.00085,1
00935.jpg,-1.00083,1
00937.jpg,-1.00034,0
00939.jpg,-1.00027,0
00941.jpg,-1.00052,0
00943.jpg,-1.00144,1
00945.jpg,-1.00021,1
00947.jpg,-1.00031,1
00949.jpg,-1.0006,1
00951.jpg,-0.999728,1
00953.jpg,-1.00087,1
00955.jpg,-1.00044,1
00957.jpg,-1.00027,0
00959.jpg,-0.999945,1
00961.jpg,-1.00009,1
00963.jpg,-0.999788,1
00965.jpg,-1.00023,1
00967.jpg,-1.00064,1
00969.jpg,-1.00031,1
00971.jpg,-1.00044,1
00973.jpg,-1.00021,1
00975.jpg,-1.00021,1
00977.jpg,-0.999659,1
00979.jpg,-1.00075,1
00981.jpg,-1.00032,1
00983.jpg,-1.00101,1
00985.jpg,-0.999775,1
00987.jpg,-1.00054,0
00989.jpg,-1.00087,0
00991.jpg,-1.00018,1
00993.jpg,-0.998855,1
00995.jpg,-0.999543,0
00997.jpg,-1.00054,1
00999.jpg,-1.00077,1
01001.jpg,-1.00053,1
01003.jpg,-1.0002,1
01005.jpg,-0.999439,0
01007.jpg,-1.00062,1
01009.jpg,-1.00022,1
01011.jpg,-1.00047,1
01013.jpg,-1.0002,1
01015.jpg,-1.00061,1
01017.jpg,-1.00045,1
01019.jpg,-1.00007,0
01021.jpg,-0.999642,1
01023.jpg,-1.00012,1
01025.jpg,-1.00107,1
01027.jpg,-1.00044,1
01029.jpg,-1.00056,1
01031.jpg,-1.00063,1
01033.jpg,-1.00063,1
01035.jpg,-0.999004,1
01037.jpg,-1.00035,1
01039.jpg,-0.999735,1
01041.jpg,-0.999851,1
01043.jpg,-0.999446,1
01045.jpg,-0.999884,1
01047.jpg,-1.00018,1
01049.jpg,-0.997344,0
01051.jpg,-1.00012,1
01053.jpg,-1.00086,1
01055.jpg,-1.00032,1
01057.jpg,-1.00018,1
01059.jpg,-1.00021,1
01061.jpg,-0.999717,1
01063.jpg,-1.00005,0
01065.jpg,-1.00034,1
01067.jpg,-0.999855,0
01069.jpg,-1.0004,1
01071.jpg,-1.00054,1
01073.jpg,-1.00033,1
01075.jpg,-0.999892,0
01077.jpg,-1.00035,1
01079.jpg,-1.00022,1
01081.jpg,-1.00008,1
01083.jpg,-1.00061,1
01085.jpg,-0.999933,0
01087.jpg,-1.00047,1
01089.jpg,-1,1
01091.jpg,-0.999725,1
01093.jpg,-1.00041,0
01095.jpg,-0.998137,1
01097.jpg,-1.00012,1
01099.jpg,-0.999945,1
01101.jpg,-1.00019,0
01103.jpg,-1.00039,1
01105.jpg,-0.999757,1
01107.jpg,-1.00032,1
01109.jpg,-1.00012,1
01111.jpg,-1.00025,0
01113.jpg,-1.00081,1
01115.jpg,-1.00108,0
01117.jpg,-0.999941,1
01119.jpg,-0.999876,1
01121.jpg,-0.999373,0
01123.jpg,-0.999459,1
01125.jpg,-1.00025,1
01127.jpg,-1.00015,1
01129.jpg,-1.00025,1
01131.jpg,-1.00042,1
01133.jpg,-1.00037,1
01135.jpg,-1.00022,1
01137.jpg,-0.999844,1
01139.jpg,-1.00056,1
01141.jpg,-1.00051,1
01143.jpg,-0.997923,0
01145.jpg,-0.999702,1
01147.jpg,-1.00045,1
01149.jpg,-0.999894,1
01151.jpg,-1.00032,1
01153.jpg,-1.00034,1
01155.jpg,-1.00011,1
01157.jpg,-1.00058,1
01159.jpg,-1.00025,1
01161.jpg,-1.0001,1
01163.jpg,-1.00019,1
01165.jpg,-1.00098,1
01167.jpg,-1.00023,1
01169.jpg,-1.0007,1
01171.jpg,-1.00017,0
01173.jpg,-1.00011,1
01175.jpg,-1.0001,1
01177.jpg,-1.00006,1
01179.jpg,-1.00032,1
01181.jpg,-0.999387,1
01183.jpg,-1.00044,1
01185.jpg,-0.999911,1
01187.jpg,-1.00062,1
01189.jpg,-0.999929,1
01191.jpg,-1.00036,1
01193.jpg,-1.0006,1
01195.jpg,-1.00068,1
01197.jpg,-1.00019,0
01199.jpg,-1.00041,1
01201.jpg,-0.999538,0
01203.jpg,-1.0011,1
01205.jpg,-0.999735,1
01207.jpg,-1.00023,1
01209.jpg,-1.00049,1
01211.jpg,-1.00036,1
01213.jpg,-1.00052,1
01215.jpg,-1.00042,0
01217.jpg,-1.00008,0
01219.jpg,-0.999854,1
01221.jpg,-1.00059,0
01223.jpg,-0.999867,0
01225.jpg,-1.00065,1
01227.jpg,-1.00048,0
01229.jpg,-1.00027,1
01231.jpg,-1.00026,1
01233.jpg,-0.999664,0
01235.jpg,-0.99954,1
01237.jpg,-1.00049,1
01239.jpg,-0.999651,1
01241.jpg,-1.00008,1
01243.jpg,-1.00048,1
01245.jpg,-1.0005,1
01247.jpg,-1.00053,1
01249.jpg,-1.00092,1
01251.jpg,-1.00006,1
01253.jpg,-0.998612,1
01255.jpg,-0.999841,1
01257.jpg,-1.00006,1
01259.jpg,-1.0002,1
01261.jpg,-1.00056,0
01263.jpg,-0.999535,1
01265.jpg,-1.0008,1
01267.jpg,-1.00005,1
01269.jpg,-1.00061,1
01271.jpg,-1.00005,1
01273.jpg,-0.999986,0
01275.jpg,-1.00028,0
01277.jpg,-1.00068,0
01279.jpg,-1.00007,1
01281.jpg,-1.00091,1
01283.jpg,-1.00038,1
01285.jpg,-1.0002,1
01287.jpg,-0.999437,0
01289.jpg,-1.00061,1
01291.jpg,-1.00031,1
01293.jpg,-1.0004,1
01295.jpg,-1.00078,1
01297.jpg,-1.00009,1
01299.jpg,-1.00045,1
01301.jpg,-1.00086,1
01303.jpg,-1.00021,1
01305.jpg,-1.00054,0
01307.jpg,-1.00045,0
01309.jpg,-1.00035,0
01311.jpg,-0.999323,1
01313.jpg,-1.00009,1
01315.jpg,-1.0001,1
01317.jpg,-1.00073,1
01319.jpg,-0.99974,1
01321.jpg,-0.99865,1
01323.jpg,-1.00064,1
01325.jpg,-0.999375,1
01327.jpg,-1.00096,0
01329.jpg,-1.00049,1
01331.jpg,-1.00004,1
01333.jpg,-0.999642,1
01335.jpg,-0.999854,1
01337.jpg,-1.00013,0
01339.jpg,-1.00008,1
01341.jpg,-0.999924,1
01343.jpg,-1.00016,1
01345.jpg,-0.999892,1
01347.jpg,-0.999802,0
01349.jpg,-1.00096,1
01351.jpg,-1.00063,1
01353.jpg,-0.999932,1
01355.jpg,-1.00004,1
01357.jpg,-1.00033,0
01359.jpg,-1.00003,1
01361.jpg,-1,1
01363.jpg,-1.00081,1
01365.jpg,-1.00047,1
01367.jpg,-0.999871,1
01369.jpg,-1.00042,0
01371.jpg,-1.00072,1
01373.jpg,-1.00077,1
01375.jpg,-0.999816,1
01377.jpg,-1.00105,1
01379.jpg,-1.00027,1
01381.jpg,-0.999855,1
01383.jpg,-1.00017,1
01385.jpg,-0.999623,1
01387.jpg,-0.999694,1
01389.jpg,-0.999198,0
01391.jpg,-1.00052,1
01393.jpg,-1.00032,1
01395.jpg,-1.00012,1
01397.jpg,-1.0001,1
01399.jpg,-1.00048,0
01401.jpg,-1.00038,1
01403.jpg,-1.00089,1
01405.jpg,-1.0004,1
01407.jpg,-1.00014,1
01409.jpg,-0.999434,0
01411.jpg,-0.999887,1
01413.jpg,-1.00138,1
01415.jpg,-1.0009,0
01417.jpg,-1.00054,0
01419.jpg,-1.00079,1
01421.jpg,-1.00055,1
01423.jpg,-1.0005,0
01425.jpg,-1.00078,1
01427.jpg,-1.0001,1
01429.jpg,-1.00025,1
01431.jpg,-1.00099,1
01433.jpg,-1.00047,1
01435.jpg,-1.00133,1
01437.jpg,-1.00114,1
01439.jpg,-0.999296,0
01441.jpg,-1.00067,1
01443.jpg,-1.00005,1
01445.jpg,-1.00016,1
01447.jpg,-1.00073,1
01449.jpg,-1.00068,1
01451.jpg,-0.999373,1
01453.jpg,-1.00047,1
01455.jpg,-1.00021,1
01457.jpg,-1.00038,0
01459.jpg,-1.00033,1
01461.jpg,-1.00027,0
01463.jpg,-0.999525,1
01465.jpg,-1.00078,1
01467.jpg,-0.999638,1
01469.jpg,-0.999978,0
01471.jpg,-1.00013,1
01473.jpg,-1.00037,0
01475.jpg,-0.99998,1
01477.jpg,-1.00028,0
01479.jpg,-1.00019,0
01481.jpg,-0.999302,0
01483.jpg,-1.00036,1
01485.jpg,-1.00064,1
01487.jpg,-1.00018,1
01489.jpg,-0.999219,1
01491.jpg,-0.999931,1
01493.jpg,-1.00039,1
01495.jpg,-0.999788,1
01497.jpg,-0.999871,1
01499.jpg,-1.00037,1
01501.jpg,-0.999594,1
01503.jpg,-0.999891,1
01505.jpg,-1.00037,1
01507.jpg,-0.999619,1
01509.jpg,-0.9998,1
01511.jpg,-1.00048,0
01513.jpg,-0.997862,1
01515.jpg,-0.999925,1
01517.jpg,-0.99679,0
01519.jpg,-1.00041,1
01521.jpg,-1.00082,1
01523.jpg,-1.00008,0
01525.jpg,-1.00043,1
01527.jpg,-1.00022,1
01529.jpg,-1.00058,0
01531.jpg,-1.00041,1
01533.jpg,-1.00021,1
01535.jpg,-1.00059,1
01537.jpg,-1.00027,1
01539.jpg,-1.00022,0
01541.jpg,-1.00044,1
01543.jpg,-1.00008,1
01545.jpg,-0.999654,1
01547.jpg,-1.00028,0
01549.jpg,-1,1
01551.jpg,-1.00015,1
01553.jpg,-1.00024,0
01555.jpg,-1.00001,1
01557.jpg,-1.00002,1
01559.jpg,-1.00012,1
01561.jpg,-1.00009,1
01563.jpg,-0.999821,1
01565.jpg,-1.0001,0
01567.jpg,-0.999736,0
01569.jpg,-1.00057,1
01571.jpg,-1.00084,1
01573.jpg,-0.999401,1
01575.jpg,-1.00023,1
01577.jpg,-1.00035,1
01579.jpg,-1.00077,1
01581.jpg,-1.00055,1
01583.jpg,-1.00055,0
01585.jpg,-1.00022,0
01587.jpg,-1.00054,1
01589.jpg,-0.999986,0
01591.jpg,-1.00067,0
01593.jpg,-1.00029,1
01595.jpg,-1.00027,1
01597.jpg,-1.00058,0
01599.jpg,-1.00011,1
01601.jpg,-1.00066,1
01603.jpg,-0.998225,1
01605.jpg,-0.999632,1
01607.jpg,-1.00034,0
01609.jpg,-1.00035,1
01611.jpg,-0.99956,1
01613.jpg,-1.00017,1
01615.jpg,-1.0003,1
01617.jpg,-1.00044,1
01619.jpg,-1.00021,1
01621.jpg,-1.00033,1
01623.jpg,-1.00006,1
01625.jpg,-0.999465,1
01627.jpg,-1.00051,1
01629.jpg,-0.998645,0
01631.jpg,-1.00076,1
01633.jpg,-1.00026,1
01635.jpg,-0.998748,0
01637.jpg,-0.999259,1
01639.jpg,-1,1
01641.jpg,-0.9994,1
01643.jpg,-1.00008,1
01645.jpg,-1.00052,1
01647.jpg,-0.999876,1
01649.jpg,-1.00028,0
01651.jpg,-1.00104,1
01653.jpg,-0.999898,1
01655.jpg,-1.00064,1
01657.jpg,-1.00038,1
01659.jpg,-1.00016,0
01661.jpg,-1.00013,1
01663.jpg,-0.998343,1
01665.jpg,-1.00005,1
01667.jpg,-0.999944,1
01669.jpg,-0.997152,1
01671.jpg,-0.998625,1
01673.jpg,-1.00042,1
01675.jpg,-0.999386,1
01677.jpg,-1.00033,1
01679.jpg,-0.999253,0
01681.jpg,-0.99976,1
01683.jpg,-1.00049,1
01685.jpg,-1.00011,1
01687.jpg,-0.999987,1
01689.jpg,-1.00149,1
01691.jpg,-1.00027,1
01693.jpg,-1.00014,1
01695.jpg,-0.999784,1
01697.jpg,-0.999248,1
01699.jpg,-0.999282,1
01701.jpg,-1.00019,1
01703.jpg,-0.999783,1
01705.jpg,-1.00062,1
01707.jpg,-0.999756,1
01709.jpg,-1.00038,1
01711.jpg,-1.00005,1
01713.jpg,-0.999898,1
01715.jpg,-0.999901,0
01717.jpg,-1.00052,1
01719.jpg,-0.999673,1
01721.jpg,-0.999931,1
01723.jpg,-1.00018,1
01725.jpg,-0.999593,1
01727.jpg,-1.00061,1
01729.jpg,-1.00036,1
01731.jpg,-1.00022,1
01733.jpg,-1.00028,1
01735.jpg,-1.0005,1
01737.jpg,-1.00029,1
01739.jpg,-0.999445,1
01741.jpg,-0.998877,0
01743.jpg,-1.00036,1
01745.jpg,-1.00079,1
01747.jpg,-1.00002,1
01749.jpg,-1.0007,1
01751.jpg,-1.00033,1
01753.jpg,-1.00031,1
01755.jpg,-0.999742,0
01757.jpg,-1.0004,0
01759.jpg,-0.99981,0
01761.jpg,-1.00043,1
01763.jpg,-1.00039,1
01765.jpg,-1.00017,1
01767.jpg,-1.00036,1
01769.jpg,-1.0006,1
01771.jpg,-1.00003,1
01773.jpg,-1.00038,1
01775.jpg,-0.99945,1
01777.jpg,-0.999417,0
01779.jpg,-1.00075,1
01781.jpg,-1.00026,1
01783.jpg,-0.999359,1
01785.jpg,-1.00064,1
01787.jpg,-1.00016,0
01789.jpg,-1.00023,1
01791.jpg,-1.00049,1
01793.jpg,-1.0003,0
01795.jpg,-0.999562,1
01797.jpg,-1.00026,1
01799.jpg,-0.999824,1
01801.jpg,-0.999935,1
01803.jpg,-0.999005,1
01805.jpg,-1.00025,0
01807.jpg,-1.00091,1
01809.jpg,-1.00034,1
01811.jpg,-1.00031,1
01813.jpg,-1.00062,1
01815.jpg,-0.999665,0
01817.jpg,-1.00016,1
01819.jpg,-0.999723,1
01821.jpg,-1.00015,1
01823.jpg,-1.00082,1
01825.jpg,-1.00036,1
01827.jpg,-0.999634,1
01829.jpg,-0.999681,1
01831.jpg,-1.00012,1
01833.jpg,-1.00043,1
01835.jpg,-1.00045,1
01837.jpg,-1.00013,1
01839.jpg,-1.00009,1
01841.jpg,-1.00038,1
01843.jpg,-0.998681,1
01845.jpg,-0.999943,1
01847.jpg,-1.00048,0
01849.jpg,-0.999806,1
01851.jpg,-1.00036,1
01853.jpg,-0.999743,0
01855.jpg,-1.00017,0
01857.jpg,-0.997963,1
01859.jpg,-1.00065,0
01861.jpg,-0.999837,0
01863.jpg,-1.00004,1
01865.jpg,-0.999791,1
01867.jpg,-1.00074,1
